task_num,task_name,trial_type,trial_numxx,terminalfeedback_bool,rotation_angle,targetangle_deg,targetdistance_percmax,homex_px,homey_px,targetx_px,targety_px,time_sxx,mousex_px,mousey_px,cursorx_px,cursory_px
16,1,1,6,FALSE,-15,135,100,0,0,-395.9797975,395.9797975,1.422472,-631,377,-511.9244164,527.468854
16,1,1,6,FALSE,-15,135,100,0,0,-395.9797975,395.9797975,1.45588088,-631,377,-511.9244164,527.468854
16,1,1,6,FALSE,-15,135,100,0,0,-395.9797975,395.9797975,1.488713026,-631,377,-511.9244164,527.468854
16,1,1,6,FALSE,-15,135,100,0,0,-395.9797975,395.9797975,1.522732973,-631,377,-511.9244164,527.468854
16,1,1,6,FALSE,-15,135,100,0,0,-395.9797975,395.9797975,1.556017876,-631,377,-511.9244164,527.468854
16,1,1,6,FALSE,-15,135,100,0,0,-395.9797975,395.9797975,1.589375973,-631,377,-511.9244164,527.468854
16,1,1,6,FALSE,-15,135,100,0,0,-395.9797975,395.9797975,1.622785807,-631,377,-511.9244164,527.468854
16,1,1,6,FALSE,-15,135,100,0,0,-395.9797975,395.9797975,1.656039953,-631,377,-511.9244164,527.468854
16,1,1,6,FALSE,-15,135,100,0,0,-395.9797975,395.9797975,1.68935585,-631,377,-511.9244164,527.468854
16,1,1,6,FALSE,-15,135,100,0,0,-395.9797975,395.9797975,1.722226858,-631,377,-511.9244164,527.468854
16,1,1,7,FALSE,-15,45,100,0,0,395.9797975,395.9797975,0.002156973,3,7,4.709510795,5.985023649
16,1,1,7,FALSE,-15,45,100,0,0,395.9797975,395.9797975,0.03810811,3,6,4.450691749,5.019097822
16,1,1,7,FALSE,-15,45,100,0,0,395.9797975,395.9797975,0.071429968,3,4,3.933053659,3.08724617
16,1,1,7,FALSE,-15,45,100,0,0,395.9797975,395.9797975,0.104387045,3,4,3.933053659,3.08724617
16,1,1,7,FALSE,-15,45,100,0,0,395.9797975,395.9797975,0.137950182,3,4,3.933053659,3.08724617
16,1,1,7,FALSE,-15,45,100,0,0,395.9797975,395.9797975,0.171534061,3,4,3.933053659,3.08724617
16,1,1,7,FALSE,-15,45,100,0,0,395.9797975,395.9797975,0.204918146,3,3,3.674234614,2.121320344
16,1,1,7,FALSE,-15,45,100,0,0,395.9797975,395.9797975,0.237799168,3,2,3.415415569,1.155394517
16,1,1,7,FALSE,-15,45,100,0,0,395.9797975,395.9797975,0.271630049,3,2,3.415415569,1.155394517
16,1,1,7,FALSE,-15,45,100,0,0,395.9797975,395.9797975,0.30489397,3,3,3.674234614,2.121320344
16,1,1,7,FALSE,-15,45,100,0,0,395.9797975,395.9797975,0.338308096,3,7,4.709510795,5.985023649
16,1,1,7,FALSE,-15,45,100,0,0,395.9797975,395.9797975,0.371018171,5,13,8.194276718,11.26294052
16,1,1,7,FALSE,-15,45,100,0,0,395.9797975,395.9797975,0.404978991,9,24,14.90498952,20.85284843
16,1,1,7,FALSE,-15,45,100,0,0,395.9797975,395.9797975,0.438340187,14,33,22.06399006,28.25208564
16,1,1,7,FALSE,-15,45,100,0,0,395.9797975,395.9797975,0.471624136,19,46,30.25826677,39.51502615
16,1,1,7,FALSE,-15,45,100,0,0,395.9797975,395.9797975,0.505077124,26,60,40.64321419,51.2262544
16,1,1,7,FALSE,-15,45,100,0,0,395.9797975,395.9797975,0.538341999,40,80,59.34255666,66.9213043
16,1,1,7,FALSE,-15,45,100,0,0,395.9797975,395.9797975,0.571704149,57,104,81.97495279,85.70360036
16,1,1,7,FALSE,-15,45,100,0,0,395.9797975,395.9797975,0.605249166,72,123,101.381402,100.1739054
16,1,1,7,FALSE,-15,45,100,0,0,395.9797975,395.9797975,0.638394117,92,149,127.4292137,120.111596
16,1,1,7,FALSE,-15,45,100,0,0,395.9797975,395.9797975,0.671951056,115,178,157.1512601,142.1706069
16,1,1,7,FALSE,-15,45,100,0,0,395.9797975,395.9797975,0.705116034,136,208,185.2002738,165.7131817
16,1,1,7,FALSE,-15,45,100,0,0,395.9797975,395.9797975,0.738653183,169,240,225.3580355,188.0817797
16,1,1,7,FALSE,-15,45,100,0,0,395.9797975,395.9797975,0.771996021,196,270,259.2026041,210.0714403
16,1,1,7,FALSE,-15,45,100,0,0,395.9797975,395.9797975,0.805508137,225,303,295.7554816,234.4412402
16,1,1,7,FALSE,-15,45,100,0,0,395.9797975,395.9797975,0.838695049,251,332,328.3753054,255.723794
16,1,1,7,FALSE,-15,45,100,0,0,395.9797975,395.9797975,0.872011185,283,366,368.0847793,280.2830627
16,1,1,7,FALSE,-15,45,100,0,0,395.9797975,395.9797975,0.905023098,315,395,406.5001581,300.0127022
16,1,1,7,FALSE,-15,45,100,0,0,395.9797975,395.9797975,0.938110113,340,418,436.6011418,315.7585201
16,1,1,7,FALSE,-15,45,100,0,0,395.9797975,395.9797975,0.971443176,370,441,471.5317546,330.2102427
16,1,1,7,FALSE,-15,45,100,0,0,395.9797975,395.9797975,1.005504131,393,460,498.6656105,342.6099954
16,1,1,7,FALSE,-15,45,100,0,0,395.9797975,395.9797975,1.038890123,404,470,511.878985,349.4222441
16,1,1,7,FALSE,-15,45,100,0,0,395.9797975,395.9797975,1.071901083,411,477,520.4521991,354.3719916
16,1,1,7,FALSE,-15,45,100,0,0,395.9797975,395.9797975,1.105530024,417,482,527.5418493,357.6487065
16,1,1,7,FALSE,-15,45,100,0,0,395.9797975,395.9797975,1.138887167,417,482,527.5418493,357.6487065
16,1,1,7,FALSE,-15,45,100,0,0,395.9797975,395.9797975,1.172315121,417,482,527.5418493,357.6487065
16,1,1,7,FALSE,-15,45,100,0,0,395.9797975,395.9797975,1.205528975,417,482,527.5418493,357.6487065
16,1,1,7,FALSE,-15,45,100,0,0,395.9797975,395.9797975,1.238985062,417,482,527.5418493,357.6487065
16,1,1,7,FALSE,-15,45,100,0,0,395.9797975,395.9797975,1.272371054,417,482,527.5418493,357.6487065
16,1,1,7,FALSE,-15,45,100,0,0,395.9797975,395.9797975,1.3055861,417,482,527.5418493,357.6487065
16,1,1,7,FALSE,-15,45,100,0,0,395.9797975,395.9797975,1.338925123,417,482,527.5418493,357.6487065
16,1,1,7,FALSE,-15,45,100,0,0,395.9797975,395.9797975,1.372289181,417,482,527.5418493,357.6487065
16,1,1,7,FALSE,-15,45,100,0,0,395.9797975,395.9797975,1.405179024,417,482,527.5418493,357.6487065
16,1,1,7,FALSE,-15,45,100,0,0,395.9797975,395.9797975,1.439012051,417,482,527.5418493,357.6487065
16,1,1,7,FALSE,-15,45,100,0,0,395.9797975,395.9797975,1.472486019,417,482,527.5418493,357.6487065
16,1,1,7,FALSE,-15,45,100,0,0,395.9797975,395.9797975,1.505172014,417,482,527.5418493,357.6487065
16,1,1,7,FALSE,-15,45,100,0,0,395.9797975,395.9797975,1.539108992,417,482,527.5418493,357.6487065
16,1,1,8,FALSE,-15,90,100,0,0,3.43E-14,560,0.001707077,-5,8,-2.759076771,9.021501836
16,1,1,8,FALSE,-15,90,100,0,0,3.43E-14,560,0.021573067,-6,7,-3.983821642,8.314395055
16,1,1,8,FALSE,-15,90,100,0,0,3.43E-14,560,0.0551579,-7,6,-5.208566513,7.607288273
16,1,1,8,FALSE,-15,90,100,0,0,3.43E-14,560,0.088177919,-7,6,-5.208566513,7.607288273
16,1,1,8,FALSE,-15,90,100,0,0,3.43E-14,560,0.121905088,-7,6,-5.208566513,7.607288273
16,1,1,8,FALSE,-15,90,100,0,0,3.43E-14,560,0.155287981,-7,6,-5.208566513,7.607288273
16,1,1,8,FALSE,-15,90,100,0,0,3.43E-14,560,0.188000917,-7,6,-5.208566513,7.607288273
16,1,1,8,FALSE,-15,90,100,0,0,3.43E-14,560,0.221993923,-6,3,-5.019097822,4.450691749
16,1,1,8,FALSE,-15,90,100,0,0,3.43E-14,560,0.255212069,-6,3,-5.019097822,4.450691749
16,1,1,8,FALSE,-15,90,100,0,0,3.43E-14,560,0.288173914,-6,3,-5.019097822,4.450691749
16,1,1,8,FALSE,-15,90,100,0,0,3.43E-14,560,0.322115898,-6,3,-5.019097822,4.450691749
16,1,1,8,FALSE,-15,90,100,0,0,3.43E-14,560,0.355244875,-6,3,-5.019097822,4.450691749
16,1,1,8,FALSE,-15,90,100,0,0,3.43E-14,560,0.388417959,-6,3,-5.019097822,4.450691749
16,1,1,8,FALSE,-15,90,100,0,0,3.43E-14,560,0.422128916,-6,3,-5.019097822,4.450691749
16,1,1,8,FALSE,-15,90,100,0,0,3.43E-14,560,0.455540895,-6,7,-3.983821642,8.314395055
16,1,1,8,FALSE,-15,90,100,0,0,3.43E-14,560,0.488883972,-6,22,-0.101535965,22.80328245
16,1,1,8,FALSE,-15,90,100,0,0,3.43E-14,560,0.521760941,-6,39,4.298387801,39.2240215
16,1,1,8,FALSE,-15,90,100,0,0,3.43E-14,560,0.555621862,-6,67,11.54532106,66.26994463
16,1,1,8,FALSE,-15,90,100,0,0,3.43E-14,560,0.589008093,-8,95,16.86040267,93.83350586
16,1,1,8,FALSE,-15,90,100,0,0,3.43E-14,560,0.622355938,-13,123,19.27770681,122.1735242
16,1,1,8,FALSE,-15,90,100,0,0,3.43E-14,560,0.655660868,-18,151,21.69501094,150.5135426
16,1,1,8,FALSE,-15,90,100,0,0,3.43E-14,560,0.689030886,-24,186,24.95812256,185.8738608
16,1,1,8,FALSE,-15,90,100,0,0,3.43E-14,560,0.722254992,-30,225,29.25651036,225.0978823
16,1,1,8,FALSE,-15,90,100,0,0,3.43E-14,560,0.75505805,-34,263,35.22793077,262.8383398
16,1,1,8,FALSE,-15,90,100,0,0,3.43E-14,560,0.789144039,-41,309,40.37212606,309.0826612
16,1,1,8,FALSE,-15,90,100,0,0,3.43E-14,560,0.822426081,-49,355,44.55039552,355.5858015
16,1,1,8,FALSE,-15,90,100,0,0,3.43E-14,560,0.855799913,-54,402,51.88526151,402.2784106
16,1,1,8,FALSE,-15,90,100,0,0,3.43E-14,560,0.889204025,-62,440,53.99297862,441.0541444
16,1,1,8,FALSE,-15,90,100,0,0,3.43E-14,560,0.922179937,-69,480,57.58425964,481.5029107
16,1,1,8,FALSE,-15,90,100,0,0,3.43E-14,560,0.955789089,-73,522,64.59095622,523.1070716
16,1,1,8,FALSE,-15,90,100,0,0,3.43E-14,560,0.988790035,-77,554,69.00946236,555.0519742
16,1,1,8,FALSE,-15,90,100,0,0,3.43E-14,560,1.022270918,-80,586,74.39389433,586.7380578
16,1,1,8,FALSE,-15,90,100,0,0,3.43E-14,560,1.055422068,-83,611,77.96659298,611.6626606
16,1,1,8,FALSE,-15,90,100,0,0,3.43E-14,560,1.089304924,-85,623,79.14056986,623.7714086
16,1,1,8,FALSE,-15,90,100,0,0,3.43E-14,560,1.122678041,-87,638,81.09100389,638.7779341
16,1,1,8,FALSE,-15,90,100,0,0,3.43E-14,560,1.155691862,-89,647,81.48852364,647.9889046
16,1,1,8,FALSE,-15,90,100,0,0,3.43E-14,560,1.189476013,-89,651,82.52379982,651.8526079
16,1,1,8,FALSE,-15,90,100,0,0,3.43E-14,560,1.222569942,-89,651,82.52379982,651.8526079
16,1,1,8,FALSE,-15,90,100,0,0,3.43E-14,560,1.255706072,-89,651,82.52379982,651.8526079
16,1,1,8,FALSE,-15,90,100,0,0,3.43E-14,560,1.289496899,-89,651,82.52379982,651.8526079
16,1,1,8,FALSE,-15,90,100,0,0,3.43E-14,560,1.322835922,-89,651,82.52379982,651.8526079
16,1,1,8,FALSE,-15,90,100,0,0,3.43E-14,560,1.355604887,-89,651,82.52379982,651.8526079
16,1,1,8,FALSE,-15,90,100,0,0,3.43E-14,560,1.389545918,-89,651,82.52379982,651.8526079
16,1,1,8,FALSE,-15,90,100,0,0,3.43E-14,560,1.422913074,-89,651,82.52379982,651.8526079
16,1,1,8,FALSE,-15,90,100,0,0,3.43E-14,560,1.456058025,-89,650,82.26498078,650.8866821
16,1,1,8,FALSE,-15,90,100,0,0,3.43E-14,560,1.489479065,-89,650,82.26498078,650.8866821
16,1,1,8,FALSE,-15,90,100,0,0,3.43E-14,560,1.522456884,-89,650,82.26498078,650.8866821
16,1,1,8,FALSE,-15,90,100,0,0,3.43E-14,560,1.556283951,-89,650,82.26498078,650.8866821
16,1,1,8,FALSE,-15,90,100,0,0,3.43E-14,560,1.589614868,-89,650,82.26498078,650.8866821
16,1,1,8,FALSE,-15,90,100,0,0,3.43E-14,560,1.622490883,-89,650,82.26498078,650.8866821
16,1,1,9,FALSE,-15,135,100,0,0,-395.9797975,395.9797975,0.002152205,-12,-3,-12.36756705,0.208051062
16,1,1,9,FALSE,-15,135,100,0,0,-395.9797975,395.9797975,0.038501024,-12,-7,-13.40284323,-3.655652243
16,1,1,9,FALSE,-15,135,100,0,0,-395.9797975,395.9797975,0.07189703,-11,-10,-13.21337454,-6.812248767
16,1,1,9,FALSE,-15,135,100,0,0,-395.9797975,395.9797975,0.105237007,-11,-10,-13.21337454,-6.812248767
16,1,1,9,FALSE,-15,135,100,0,0,-395.9797975,395.9797975,0.138602018,-11,-10,-13.21337454,-6.812248767
16,1,1,9,FALSE,-15,135,100,0,0,-395.9797975,395.9797975,0.171947002,-11,-10,-13.21337454,-6.812248767
16,1,1,9,FALSE,-15,135,100,0,0,-395.9797975,395.9797975,0.20520401,-11,-10,-13.21337454,-6.812248767
16,1,1,9,FALSE,-15,135,100,0,0,-395.9797975,395.9797975,0.238676071,-9,-11,-11.54034193,-8.295812683
16,1,1,9,FALSE,-15,135,100,0,0,-395.9797975,395.9797975,0.272088051,-8,-11,-10.57441611,-8.554631728
16,1,1,9,FALSE,-15,135,100,0,0,-395.9797975,395.9797975,0.305305004,-8,-11,-10.57441611,-8.554631728
16,1,1,9,FALSE,-15,135,100,0,0,-395.9797975,395.9797975,0.338474989,-8,-11,-10.57441611,-8.554631728
16,1,1,9,FALSE,-15,135,100,0,0,-395.9797975,395.9797975,0.371982098,-8,-11,-10.57441611,-8.554631728
16,1,1,9,FALSE,-15,135,100,0,0,-395.9797975,395.9797975,0.405479193,-8,-11,-10.57441611,-8.554631728
16,1,1,9,FALSE,-15,135,100,0,0,-395.9797975,395.9797975,0.438830137,-8,-11,-10.57441611,-8.554631728
16,1,1,9,FALSE,-15,135,100,0,0,-395.9797975,395.9797975,0.472235203,-12,-5,-12.88520514,-1.72380059
16,1,1,9,FALSE,-15,135,100,0,0,-395.9797975,395.9797975,0.505536079,-20,4,-18.28324035,9.040084207
16,1,1,9,FALSE,-15,135,100,0,0,-395.9797975,395.9797975,0.538783073,-35,15,-29.92511824,23.54755397
16,1,1,9,FALSE,-15,135,100,0,0,-395.9797975,395.9797975,0.571570158,-56,28,-46.84491301,41.53978966
16,1,1,9,FALSE,-15,135,100,0,0,-395.9797975,395.9797975,0.605574131,-78,40,-64.98945265,58.82491857
16,1,1,9,FALSE,-15,135,100,0,0,-395.9797975,395.9797975,0.639003992,-104,55,-86.22123845,80.04310114
16,1,1,9,FALSE,-15,135,100,0,0,-395.9797975,395.9797975,0.672173977,-131,71,-108.160131,102.4860286
16,1,1,9,FALSE,-15,135,100,0,0,-395.9797975,395.9797975,0.705701113,-156,86,-128.425991,123.4453921
16,1,1,9,FALSE,-15,135,100,0,0,-395.9797975,395.9797975,0.738994122,-194,108,-159.4371534,154.530884
16,1,1,9,FALSE,-15,135,100,0,0,-395.9797975,395.9797975,0.7723701,-226,124,-186.2056751,178.2679067
16,1,1,9,FALSE,-15,135,100,0,0,-395.9797975,395.9797975,0.805855989,-266,144,-219.6663273,207.939185
16,1,1,9,FALSE,-15,135,100,0,0,-395.9797975,395.9797975,0.838675976,-300,160,-248.3667007,232.1938457
16,1,1,9,FALSE,-15,135,100,0,0,-395.9797975,395.9797975,0.872488976,-341,180,-282.7932786,262.1239431
16,1,1,9,FALSE,-15,135,100,0,0,-395.9797975,395.9797975,0.905704021,-382,201,-316.9610376,293.0199663
16,1,1,9,FALSE,-15,135,100,0,0,-395.9797975,395.9797975,0.938717127,-417,217,-346.6273368,317.5334461
16,1,1,9,FALSE,-15,135,100,0,0,-395.9797975,395.9797975,0.972334147,-456,238,-378.8632441,347.9118312
16,1,1,9,FALSE,-15,135,100,0,0,-395.9797975,395.9797975,1.005872011,-492,256,-408.977831,374.6159817
16,1,1,9,FALSE,-15,135,100,0,0,-395.9797975,395.9797975,1.039426088,-527,272,-438.6441302,399.1294615
16,1,1,9,FALSE,-15,135,100,0,0,-395.9797975,395.9797975,1.072627068,-553,285,-460.3935541,418.4157924
16,1,1,9,FALSE,-15,135,100,0,0,-395.9797975,395.9797975,1.106016159,-580,300,-482.5912657,439.892794
16,1,1,9,FALSE,-15,135,100,0,0,-395.9797975,395.9797975,1.138729095,-602,314,-500.2181673,459.1097746
16,1,1,9,FALSE,-15,135,100,0,0,-395.9797975,395.9797975,1.172655106,-615,321,-510.9634697,469.235903
16,1,1,9,FALSE,-15,135,100,0,0,-395.9797975,395.9797975,1.206117153,-629,331,-521.8982408,482.5186279
16,1,1,9,FALSE,-15,135,100,0,0,-395.9797975,395.9797975,1.239374161,-640,339,-530.4528725,493.093044
16,1,1,9,FALSE,-15,135,100,0,0,-395.9797975,395.9797975,1.272828102,-647,344,-535.9202581,499.7344064
16,1,1,9,FALSE,-15,135,100,0,0,-395.9797975,395.9797975,1.306193113,-650,346,-538.3003975,502.4427152
16,1,1,9,FALSE,-15,135,100,0,0,-395.9797975,395.9797975,1.339187145,-651,346,-539.2663233,502.7015343
16,1,1,9,FALSE,-15,135,100,0,0,-395.9797975,395.9797975,1.372910023,-651,346,-539.2663233,502.7015343
16,1,1,9,FALSE,-15,135,100,0,0,-395.9797975,395.9797975,1.406088114,-651,346,-539.2663233,502.7015343
16,1,1,9,FALSE,-15,135,100,0,0,-395.9797975,395.9797975,1.439443111,-651,346,-539.2663233,502.7015343
16,1,1,9,FALSE,-15,135,100,0,0,-395.9797975,395.9797975,1.472343206,-651,346,-539.2663233,502.7015343
16,1,1,9,FALSE,-15,135,100,0,0,-395.9797975,395.9797975,1.506297112,-651,346,-539.2663233,502.7015343
16,1,1,9,FALSE,-15,135,100,0,0,-395.9797975,395.9797975,1.539672136,-651,346,-539.2663233,502.7015343
16,1,1,9,FALSE,-15,135,100,0,0,-395.9797975,395.9797975,1.573033094,-651,346,-539.2663233,502.7015343
16,1,1,9,FALSE,-15,135,100,0,0,-395.9797975,395.9797975,1.606334209,-651,346,-539.2663233,502.7015343
16,1,1,9,FALSE,-15,135,100,0,0,-395.9797975,395.9797975,1.639712095,-651,346,-539.2663233,502.7015343
16,1,1,9,FALSE,-15,135,100,0,0,-395.9797975,395.9797975,1.672476053,-651,346,-539.2663233,502.7015343
16,1,1,9,FALSE,-15,135,100,0,0,-395.9797975,395.9797975,1.706449986,-651,346,-539.2663233,502.7015343
16,1,1,9,FALSE,-15,135,100,0,0,-395.9797975,395.9797975,1.739682198,-651,346,-539.2663233,502.7015343
